29960,83,12361
7432,32,27857
25380,51,46296
11705,38,7138
43759,51,18584
7318,32,2602
9356,19,20373
18677,21,43686
18870,19,17502
17196,21,24297
7861,44,48649
49198,44,1306
32339,79,43796
34614,70,10581
27554,28,49675
9262,22,32593
31514,83,13655
14902,83,41982
24416,24,32832
20591,44,9453
18790,91,4428
40710,32,7954
25565,90,23926
26963,22,6170
8962,32,31201
47465,54,15611
34880,51,35162
24297,24,12672
20182,44,16277
8816,20,21488
46959,28,30526
34844,15,4312
12306,91,1290
18926,51,49917
20066,24,34383
11106,79,48295
45748,51,2849
43709,47,14962
25574,62,7460
4593,51,23313
11043,21,47122
28878,51,42172
7499,51,44639
8883,51,11201
38397,38,15771
20548,44,29955
44792,28,7705
37049,70,13500
2792,14,25741
16400,32,1942
15077,19,36865
10032,91,30528
35059,51,46310
31683,54,46920
10577,21,17789
10744,51,22737
43630,44,1161
43630,51,7821
9945,54,40280
22171,28,46034
23518,15,44506
4004,13,13976
19522,70,30327
34013,14,49399
12968,79,38273
33208,32,22908
72,15,1168
6419,83,2681
7412,24,48584
27232,44,21381
8380,91,31464
9007,83,19857
37208,14,42823
15316,54,28343
33973,24,18178
13471,91,5820
45982,79,36260
46195,54,6728
16679,54,48828
6661,14,25374
8352,83,33774
37799,32,5518
3624,70,21834
15232,91,8411
31982,19,23678
36388,62,25391
45609,19,41335
28836,20,31084
17196,91,15487
45432,83,25309
15146,15,31999
26384,83,2281
32876,91,27556
19820,24,31588
46571,90,27580
25171,47,22049
20069,62,5965
24518,24,37507
12899,13,26142
36820,83,23150
7334,47,44289
18695,32,13436
12577,38,47723
3194,79,29828
42816,21,16683
1973,13,35401
19480,70,48215
32725,32,32962
28351,70,38634
15518,13,6357
46980,62,2298
32049,32,3284
23464,28,46393
12146,14,2607
33638,22,21115
697,83,40420
5386,70,22643
45625,70,19970
23844,22,14736
40831,62,38227
7081,70,18365
33030,38,11092
37718,15,35624
27471,20,40098
36529,79,8336
4795,13,16421
16852,70,1179
4213,44,24403
25863,21,12800
916,20,29661
44879,91,8463
35116,79,30063
13052,32,13276
17612,70,35587
26266,90,14777
6176,24,8553
2908,62,40712
40407,38,7634
26544,91,34625
3372,83,10697
1619,79,12117
40532,13,9668
31802,62,17513
33038,38,38362
44003,15,7545
35186,20,24691
3199,44,33539
38770,13,15216
32861,62,27345
39710,32,39006
3160,54,46458
46926,24,41214
9188,54,15933
20487,14,2277
26939,19,30994
31328,83,11402
49225,70,25881
4161,83,7055
12547,62,20910
26734,19,3232
4302,14,11400
23793,21,3827
26012,24,44992
7295,22,961
5862,19,4505
3019,51,23515
17971,38,42452
25991,24,42946
12251,38,35847
40976,20,629
41991,47,15098
17268,32,4471
22359,28,25199
41921,83,5751
24937,47,48437
43165,62,34727
47705,24,11706
41519,51,27917
19239,20,21974
9467,70,48929
26578,83,34427
19660,44,40453
49297,83,34859
43076,51,23605
36459,51,10548
9879,15,47379
29762,13,14183
22762,15,25010
46583,47,30678
47800,47,41854
19888,38,17489
29504,19,47878
42478,54,34482
13122,83,18564
8275,13,3503
42576,22,8133
23023,47,37730
31593,70,34251
2246,44,7091
34692,91,38408
29146,15,44327
17987,44,14015
19844,28,42553
27256,54,24951
9550,38,21637
44574,83,17838
3348,22,15018
48976,38,19008
11142,79,27355
18362,24,34023
46413,38,9196
32861,91,28779
36075,47,23965
12174,90,47125
13254,70,35573
27960,22,44818
42281,38,47159
28836,62,2358
36631,44,23939
29,20,3038
18472,91,29270
2306,79,2321
13847,22,26823
39906,51,32028
19085,83,22301
43056,24,10850
26735,22,43413
30601,22,43347
45389,38,37350
16729,90,5535
39413,91,22431
10860,19,14325
26303,44,1921
7116,79,11839
44003,44,33771
30103,21,16342
8194,79,13488
41854,51,4355
14280,20,6428
17219,62,5173
46215,38,14252
23084,83,29343
41294,47,32661
2100,62,12545
15599,70,12247
47317,47,31542
13245,22,13373
25274,24,37648
39778,70,43491
18204,28,49941
5957,79,26846
41601,90,23744
14824,38,39611
30481,21,30523
43001,54,31633
6152,90,37273
47240,15,23492
18870,70,28284
35015,15,25873
34282,79,37971
3666,20,36957
31131,14,24703
49208,13,15036
9049,91,46706
38513,44,32719
48067,54,37043
7084,28,48097
31777,44,39769
45902,13,30654
39305,14,28
23464,62,33433
11089,83,20596
41813,91,26692
18357,19,43886
31466,38,21684
42859,54,31906
21628,15,27376
635,47,5113
40370,47,38107
18438,15,16702
19024,32,4878
46689,22,7427
27654,44,46043
34663,13,7400
40764,70,8645
319,44,9764
39032,22,17563
7177,24,6328
6098,44,7796
24529,24,9422
21284,15,40392
45159,62,350
48840,70,42915
856,21,27741
4214,22,19007
6453,47,9284
15849,24,47041
22787,83,41100
40831,13,6449
38211,32,2597
45716,38,38029
4653,79,24799
35029,21,20449
6541,24,28930
22371,44,35870
47712,14,28373
45113,22,30289
34049,79,42884
13140,15,34071
21723,79,17043
4591,54,13184
45383,38,20162
5705,51,43680
3087,14,9314
7308,54,43128
34964,14,16361
43658,54,9232
36044,83,46337
45875,28,6349
26621,70,10733
37414,24,21882
45387,44,21029
41565,21,41411
21433,14,9854
30469,54,16519
42172,70,26677
26158,38,38549
27078,13,25940
37642,22,20833
39696,44,23554
30620,32,10920
7617,22,44889
17473,21,46794
3261,28,48980
3790,22,49607
2477,13,3458
2093,91,42696
3348,19,5047
9414,20,16253
4086,13,43311
19390,47,8682
45608,15,37104
11030,83,26010
13826,90,46842
7766,15,4722
28777,22,7243
16457,38,33760
2050,83,21045
17099,38,28215
18551,24,29736
46964,21,28048
15227,13,39713
25926,79,372
12976,47,16549
4086,24,17601
4305,19,10650
24695,32,9641
32902,14,26182
11906,22,18983
6306,54,18802
4483,15,35423
5525,90,21297
25881,14,17266
12479,91,30076
31055,20,7047
29180,47,35084
3107,83,6798
35013,79,42881
19947,21,3256
23740,38,359
40446,14,30074
46748,15,2071
30582,32,40489
28630,22,16012
49813,13,14271
8392,32,33901
46560,15,29828
30665,83,15169
624,47,36196
28390,22,10992
40909,32,1802
49006,22,25921
1104,54,48486
17246,44,17992
47131,24,36768
35275,20,22995
33979,70,49809
23682,51,19456
48840,28,34711
44596,13,9360
6866,38,39988
1973,47,38544
4054,91,45593
48339,22,48022
3882,83,475
45135,90,26883
21510,54,26919
21448,21,41450
42879,20,7204
14001,91,24912
26220,20,20970
48340,14,25824
9049,91,42524
27638,91,34878
23212,51,15141
36670,24,11312
14355,13,34466
38533,79,46567
4922,24,6971
14355,38,28898
44999,15,30710
48389,54,3133
9582,15,22116
37279,83,31739
29714,83,3673
3833,44,2339
48399,24,14376
31726,22,39874
10804,32,34887
49243,91,892
11014,19,27806
35753,14,21185
16470,38,38516
44267,24,13201
49883,14,10635
16298,90,29991
24188,62,48074
35218,32,10073
43982,15,23694
26126,22,16165
35032,54,12809
27982,38,28680
47166,62,9531
31239,32,27655
44173,51,47721
4576,38,39698
45023,79,15819
40723,79,24030
44472,44,21242
32825,44,16266
13767,51,18477
22501,19,19914
49661,70,4791
49180,32,15124
37391,47,10219
9506,21,14628
45120,13,34366
18083,79,4262
6133,54,8505
12978,51,30397
33997,21,19087
1740,32,45187
5492,28,25116
44092,15,36464
20922,47,22622
19362,44,9197
9424,13,47069
788,28,35730
49274,54,40001
671,47,18439
16350,70,2884
16568,62,25028
31098,20,26254
22360,44,9211
18677,70,19404
15038,21,42080
33772,70,45047
48450,22,29015
40127,44,26513
6528,13,35904
20267,24,18207
27173,70,29677
11691,32,22745
467,47,19473
36225,70,34816
20898,13,17592
30332,90,15212
34366,24,18314
31772,70,46492
15455,70,47958
9383,22,17888
32824,62,28674
17220,47,4229
8816,38,39005
48544,47,30115
34228,44,25933
34453,15,21843
4405,24,35352
46251,19,16710
2368,20,20781
2382,38,30023
29199,90,19183
39292,47,27719
6098,44,13486
14099,83,13027
20004,14,47932
29266,51,14200
30204,21,37930
18568,20,19843
10019,15,8910
18597,38,43385
28641,54,28595
49555,51,8918
7670,44,26999
20655,20,192
28931,24,32354
22299,90,17818
43417,79,47405
30967,44,14045
13422,20,31565
41386,19,19653
22310,51,15158
47918,15,2539
12209,14,31055
30609,14,25080
35275,51,29738
7116,91,17817
16584,91,47038
1577,51,2259
7054,79,30930
10846,38,21689
1429,90,17258
37499,28,33888
32794,90,11212
34455,24,29641
7739,51,40331
46923,38,2885
14364,51,18861
29762,51,18553
21289,83,15337
31039,83,1651
34639,28,35058
22143,20,1646
8949,20,43362
13936,20,35176
11297,91,23098
24001,54,11274
45587,13,38483
46964,54,35001
25512,70,46549
5010,38,22348
36654,47,14209
47140,90,46832
15139,13,32279
2904,32,33584
14645,19,13308
39353,51,16664
9147,28,35966
5678,13,9978
23731,19,21202
7192,24,49638
32572,20,27977
11381,14,36836
40257,14,45739
34004,13,44550
4768,21,39295
23878,24,4892
23740,32,38642
39123,44,45325
40970,19,28635
49555,79,16986
34181,83,30080
21636,47,28337
3010,44,35680
11075,19,1639
28016,28,36445
33942,91,9671
33733,70,30304
30456,20,43152
1275,32,30824
33786,28,23806
13132,51,16833
18875,90,8624
22944,22,29859
3915,14,39710
47256,90,1163
29503,62,47950
8699,51,13739
28078,44,8849
6368,28,4740
42747,90,45457
6572,24,31582
21978,13,15007
32902,21,19940
9207,62,33741
29975,47,35791
29182,83,4659
19850,15,19614
41845,83,46832
25329,15,36964
34366,22,11402
40740,19,31541
48452,32,31147
30077,20,20604
45071,62,18401
40091,54,7280
13140,14,23427
28354,83,17376
5001,21,11452
4768,13,14583
37310,79,2456
13661,51,48913
34665,19,33026
513,21,49674
35453,83,36431
7351,32,4396
26425,83,3769
38451,13,14939
20303,79,23311
47990,32,17316
6653,38,40133
21720,32,220
9733,24,616
25923,22,20801
11300,38,18033
1285,51,5269
39450,13,22016
3513,21,5664
49846,70,6079
10789,15,14422
27554,22,1304
49591,47,16741
13769,22,9932
25380,22,41849
11273,22,46301
20246,90,31269
49369,22,12261
36905,28,39177
45937,62,40773
24251,15,7426
40775,83,16942
6019,54,32411
624,28,45751
21337,28,2073
38697,62,6300
22182,47,775
12202,90,15787
3272,91,13358
25471,32,18770
31073,19,27160
42564,90,3447
7669,62,8009
19100,22,23357
38558,19,37865
25293,15,18646
10288,90,11068
40947,79,397
35080,20,39944
31335,62,5017
41533,38,14989
25114,70,8661
8313,19,21681
42776,44,11597
44267,47,40995
19106,19,19320
21081,70,11717
17610,51,13577
17343,62,34844
44135,47,27880
49565,62,45052
74,90,42953
21952,15,6907
45639,62,15361
19285,20,3767
15,15,2053
38012,51,14718
22048,91,46193
27066,14,47822
23468,83,12935
7669,79,41211
49907,38,40150
34344,70,30344
33216,15,17891
28916,38,48018
47256,47,35378
5257,54,6083
42017,83,49211
8485,19,7872
38882,19,31199
3228,28,22561
13122,13,4226
30575,51,447
8491,13,25118
4083,79,16556
35509,90,33815
6402,13,16556
25755,24,22816
25482,70,17548
43315,13,40465
34775,19,39296
14314,15,41162
17874,14,6469
4598,14,20831
29903,91,37669
39963,14,11762
45220,15,9038
43172,22,14571
4636,21,30025
46752,38,6978
24757,70,15862
49820,51,27106
33900,32,11901
26384,15,4684
3927,20,1074
30932,15,33612
19968,32,10065
36395,79,23852
18946,15,27302
40450,62,34963
32311,22,3121
31605,38,1505
37648,51,45619
36014,22,14454
47575,70,39496
18731,19,15284
16479,32,10655
26390,14,45214
20511,70,10312
27299,51,45774
13703,22,7514
1096,54,9961
28542,13,11562
35939,90,29180
1450,62,37294
10789,51,33368
22431,70,23091
16365,91,9146
32022,14,39658
26621,24,17846
37873,44,29970
14305,38,69
46252,47,26562
17064,15,18874
4392,47,32363
3056,38,23328
31768,14,38752
33839,83,41383
12412,47,30473
16340,90,15479
26844,83,34798
22189,19,8040
19945,28,997
33809,32,42193
47004,32,40443
25995,38,22515
14422,21,42419
24369,20,46111
11694,83,47272
46797,19,23245
49962,51,9496
31629,21,10567
15238,44,30509
9350,91,47724
30577,14,38553
22501,44,7691
23542,79,49551
11167,14,42168
8847,15,41479
13684,54,38041
17301,83,35924
11919,32,29045
34378,22,39649
43270,62,9671
9141,22,34488
10630,20,8114
13441,32,26893
24432,44,17790
32023,14,35615
11635,62,44748
36619,70,22492
235,44,11303
1612,24,41338
49676,83,12941
36840,38,42516
28031,24,39363
27735,54,1937
7489,38,35795
6392,19,36264
21137,13,42090
33744,19,18901
36722,28,43524
2167,22,38803
48319,32,24833
32456,13,26214
3700,22,42576
34049,13,31729
1884,28,45723
36684,13,24166
21625,13,40083
921,54,5405
33728,62,34205
202,38,35725
30827,14,22426
35661,24,21276
19905,70,16191
10838,20,33952
49180,14,24614
38487,47,1588
43478,44,34135
24998,47,25932
7393,51,11158
42513,24,31806
17325,13,8272
25543,54,44333
12479,20,30921
20044,38,12852
16103,20,19220
25620,28,8748
14506,13,6009
42931,44,23357
49439,54,31097
40415,90,15933
21433,51,4953
14801,20,26116
12941,32,24000
2850,47,8019
34937,44,44724
21612,54,30904
33383,19,14443
21508,54,535
16134,54,33870
11050,70,44999
25471,91,17685
17637,19,34338
14972,22,2806
25516,20,45463
13520,28,38167
49673,22,40352
8333,83,42844
31400,22,5072
46090,19,35541
45394,83,11323
39633,28,20966
25990,28,11280
9367,24,47796
41614,79,22317
9582,32,9062
12368,51,23983
30920,54,34951
9047,54,1711
35444,13,34424
20620,54,21794
44887,38,1241
45054,19,40669
11934,38,9806
23710,15,25599
6280,14,40163
30409,20,23033
40710,24,29775
44034,44,22200
43512,13,33218
46815,32,46628
40412,47,45549
18122,38,256
28094,38,10459
4834,70,11819
22178,51,35841
44216,47,36969
11615,79,47817
36364,47,48506
41687,32,4931
23799,79,27412
7929,91,45114
10206,20,4189
41670,44,9340
9132,44,10172
26963,28,20074
40502,15,39971
29813,62,7741
12307,51,11776
33592,90,30341
15499,14,38856
39242,38,9612
19244,32,18848
46843,79,47542
24237,83,19255
23875,62,45734
1666,22,26156
38129,32,1875
49406,28,4740
11726,79,25985
18362,38,30339
19483,24,37293
19618,14,34443
1819,90,9185
9183,70,1815
1686,24,11760
35058,47,4325
45732,14,22832
19527,90,17179
38037,91,23849
40567,79,13217
22491,14,31216
21267,13,9778
5509,51,38980
21470,79,17646
9172,38,19649
30766,32,24667
18273,51,46316
10195,28,46736
41984,13,47396
44173,62,49029
21490,62,6526
41591,24,44261
34597,51,11364
13826,79,7942
25042,54,7385
21241,91,33730
9487,83,17331
10880,62,25696
3580,38,17461
21635,15,30376
47694,20,807
19825,83,27762
47598,24,36451
47654,24,37236
11801,19,17831
14644,19,40157
36716,90,23651
47376,21,12571
28480,62,3813
12504,21,29587
41977,22,36159
38347,28,9253
28390,62,48770
12996,20,39703
5721,44,39331
40972,91,10499
21896,38,24807
28331,54,49656
10805,28,37902
14239,91,6976
22499,70,23235
18600,22,16842
27086,51,1567
4037,38,35570
46842,54,3492
6294,21,34874
17612,22,29937
48405,91,47977
44855,22,22148
26958,91,49949
11047,38,20674
33377,13,15
21123,38,40391
33056,83,15218
36866,21,31773
1708,90,40927
11349,19,5788
14389,51,47119
48347,38,14594
11673,70,23216
48335,90,7139
5289,51,7141
9524,91,38475
5700,70,21995
14829,19,44912
33608,22,18048
45937,20,40105
5010,28,48941
35325,14,14947
20148,91,20384
25297,38,6975
10271,19,37674
31046,20,29244
38486,14,29838
20372,14,8037
37111,90,46503
25318,15,33115
13482,47,11583
3010,54,45973
26005,44,17091
9766,15,3007
20242,54,36297
5371,44,45356
11058,51,36868
16510,90,1713
43491,32,21520
44129,28,7738
21398,51,35410
46786,62,20958
37750,91,10182
43258,79,21039
3032,32,35752
19672,44,44001
21017,47,623
40671,20,16182
43525,13,20095
30206,15,8980
14219,24,18458
25440,20,9169
11115,20,40478
46786,19,41179
40139,91,18332
29762,13,23314
36781,70,31888
41601,19,628
31794,79,20242
47166,20,11133
30754,14,21779
20364,14,18268
3718,24,1090
49578,47,27567
17254,15,43878
44439,90,49600
41386,44,37262
8836,54,42690
5463,47,25703
39587,19,38741
33438,70,41930
5124,47,435
20793,47,36735
26783,91,17603
8335,44,27617
34205,13,21351
33038,51,42724
18026,14,10822
12440,13,47540
21323,22,10547
29390,20,9339
27725,20,11023
20994,20,9681
42499,24,49878
6102,13,12632
46874,44,13809
12481,14,2245
28099,22,49970
27027,54,11853
30291,15,5227
16172,24,27820
3194,21,15686
23262,38,10961
26575,24,21402
11557,79,14639
2740,47,29141
26248,62,40287
35442,32,30855
32323,79,23424
10288,83,25006
25269,24,24580
10563,51,44320
46826,44,7697
29484,20,32332
25755,13,17907
2109,44,29511
4591,47,46383
37362,51,45601
25353,79,13040
16992,14,37484
49459,38,29143
1045,70,38315
13695,47,41202
30575,90,7405
13007,24,39317
45849,14,17271
29827,20,36682
39462,62,11342
12433,21,4113
24180,51,24355
13340,15,27671
3071,79,20611
11320,22,3657
16282,22,11467
40139,21,45259
833,90,27919
48227,62,2589
12259,28,524
16299,14,41568
12596,20,10170
35029,70,33683
13767,32,6689
35541,79,6572
16888,54,33428
48907,62,33154
29404,13,13287
16172,54,28208
29184,21,32237
39974,15,16292
49833,20,4336
617,19,24293
49344,54,41018
6660,44,12864
42847,38,16506
45693,70,1681
9405,54,23793
43099,14,42514
2877,70,37251
888,38,49590
17923,70,1835
10280,32,36269
18708,54,3
7501,24,31332
44843,70,1689
18458,83,39652
44879,22,38567
5397,13,17778
44,14,17976
35040,20,26007
29593,24,19097
25421,14,41008
36292,21,13771
9438,28,44405
7092,79,20583
43935,14,3834
32227,32,18276
1338,47,43413
30253,21,20062
36957,79,10246
29771,38,23253
14129,83,36328
26700,28,31373
42787,14,1529
28659,22,6665
14857,62,33063
46563,14,45361
4514,38,46646
22164,21,3787
46522,24,149
22840,32,32447
8263,90,8556
20993,44,25080
27855,47,37041
42896,24,25491
14019,47,44972
33374,15,31024
30827,79,23265
14576,19,44929
38388,54,22516
46112,32,29513
20688,20,33892
47853,32,38948
35198,20,17086
47501,20,17723
33131,44,45065
4780,83,4338
43847,44,5079
39450,21,202
10890,62,17031
4080,90,14028
16369,79,46401
12109,90,27829
47512,19,11523
35509,14,48404
31227,62,13855
11273,13,15427
21565,47,41087
11318,13,45363
42513,21,26143
35583,21,9306
25107,28,24728
7879,15,25531
635,47,11172
16720,51,16048
43081,91,23316
16296,28,32930
18877,38,36903
8848,20,8723
44838,32,14925
44417,79,28103
37552,21,3170
38322,20,27431
24821,83,11807
34044,38,25026
26939,79,11777
12202,38,24994
11768,79,32978
8858,14,18337
401,47,7286
9506,47,22181
49159,28,47826
49361,62,14823
19487,28,25486
9187,54,2446
21534,28,32343
26591,51,24097
24739,19,11146
27960,91,30379
14284,54,32612
6489,32,30030
15099,38,12329
20548,47,34126
45308,14,19551
36860,38,22835
7192,79,45458
30631,13,30550
3755,14,37395
37722,19,11336
33781,70,44345
8164,28,20824
13699,14,30173
4724,79,29362
4499,83,47851
26717,51,36790
25782,20,17692
9007,32,48981
10653,79,30327
41149,83,26701
32711,79,26526
38030,20,40290
10909,47,807
33175,19,37882
22539,38,33425
9798,22,38250
24687,22,49850
39649,62,17609
40712,47,47527
35870,20,43716
17928,24,30537
12096,54,49280
27109,91,1152
17816,21,1848
7722,14,41201
33721,54,28766
35939,21,13438
27848,47,29157
48363,15,37394
43843,38,2639
22223,83,11136
28654,22,35086
24372,13,28162
30008,38,41286
8085,38,33846
9722,28,13835
29155,22,27578
45018,62,21961
29768,62,20611
39629,24,47069
44869,21,42985
40809,20,8602
24518,19,7148
16091,13,1531
21939,24,40842
13213,70,31587
4576,14,39450
17597,79,21258
40831,22,32316
48529,15,23894
31752,15,21500
38631,20,12954
27968,28,26437
23587,38,8348
23329,24,11683
20592,90,38391
28414,22,13614
9028,79,18022
5238,83,17307
17610,32,19268
12303,14,32308
30517,90,16085
12325,83,8496
46513,79,13681
49239,13,13880
43375,22,24785
47304,51,14954
17026,47,2916
18713,51,47897
28654,32,5489
3448,47,48416
38347,14,42246
3012,14,37325
10923,79,2232
27232,22,2583
36887,15,14670
38384,28,47382
3650,13,17025
46677,20,16350
3624,19,43167
8595,83,12321
22618,62,4619
20305,62,42500
43356,14,49863
21026,15,44204
27960,70,27571
28618,47,38480
30538,20,32063
2988,24,45502
16720,28,43794
22832,90,40658
11209,24,46245
8880,24,19328
7393,14,2485
25297,38,37864
45298,83,28620
20126,54,34673
22229,90,26833
49406,22,4778
13389,70,10072
15790,83,23926
40132,21,18501
29659,83,20168
12370,79,27579
1868,91,48574
32061,20,3018
38569,90,33186
22863,90,23991
26595,44,27939
40710,91,34407
5101,44,10140
39662,70,36531
20321,15,27838
14799,38,7326
33023,32,761
16138,38,23911
48359,70,2151
32844,54,10852
20541,32,37623
2276,32,6194
4984,91,8935
42040,47,41350
11510,32,9866
4934,21,15620
13695,28,43019
6937,54,49120
6706,32,6170
6048,47,22716
17291,38,27795
458,70,6389
11605,83,28246
45256,47,26134
7286,47,46057
3183,38,38184
24810,14,3779
2791,51,5994
13183,62,25867
36092,62,26453
13636,14,26710
2798,15,28477
45693,15,29639
33941,79,23241
5964,70,16619
31673,51,21429
38365,79,7621
6418,90,15479
16451,44,30247
49157,47,49952
2234,83,26750
17343,54,22375
3490,21,16625
47154,54,47671
33084,28,23424
16812,62,33475
49256,24,26074
11679,19,47741
26744,62,44760
40086,22,31061
39372,47,18572
22280,32,30381
24486,54,35416
37539,54,43301
30566,79,45187
20366,91,33649
46293,70,42224
31540,79,20011
23534,44,14936
10329,19,11524
22900,19,19593
47819,14,20121
44677,28,40405
22516,79,18676
37489,38,34600
4217,13,35477
25857,20,43666
46456,83,49814
16791,54,26293
29832,21,10541
25727,38,42785
25601,91,20052
4720,21,12061
10075,62,18789
37887,51,4333
3313,20,41834
7358,28,12929
37589,44,26785
43891,51,4602
37949,20,12132
17834,22,38403
23203,28,34254
24351,28,44248
366,44,1114
26515,51,621
20366,22,20873
12058,32,32339
38186,90,22568
29180,44,6485
25268,21,22201
42253,91,28390
36875,24,4865
24695,32,17135
31679,90,22536
5920,32,8390
8142,62,12854
13230,90,27124
32394,54,2522
19065,13,13237
42576,91,26712
14439,21,31574
6297,70,15045
37045,51,14875
12577,44,25635
49159,51,10264
48455,22,4241
15751,15,18097
20242,70,47310
37732,22,19166
44578,54,25407
15601,62,22173
4750,14,45803
11611,70,4792
14771,21,17907
36556,51,27983
4300,19,37039
46788,20,15651
23408,70,27893
14308,79,38767
20392,28,28929
11685,24,14890
12158,54,26469
36525,62,24126
31918,47,15880
24737,44,6073
1563,44,17367
46478,51,42472
24616,51,5540
39516,15,44991
22510,15,20633
6260,13,31705
26035,79,8730
4786,44,11297
48515,91,32379
3755,51,10864
36104,14,24685
46555,62,47328
21290,28,46074
16071,62,41100
46534,44,12998
35544,90,33935
17637,28,36042
8194,38,43628
6928,38,41180
8282,13,1638
18641,13,35751
1443,24,1654
6009,51,35453
31405,79,9736
18006,70,24307
679,83,34859
22370,70,30560
43646,32,21358
41387,14,20965
5524,20,25310
42426,51,8911
25318,19,44836
35433,24,35577
48562,51,4156
34584,32,16235
18406,83,45982
6297,24,21177
34867,51,39898
18845,19,33416
45604,13,28415
16444,20,40631
14771,32,11510
47934,83,33888
20066,20,19600
35059,13,47096
46136,38,48584
4940,19,2405
47758,32,23774
9127,20,30689
2988,90,27757
36519,20,23458
10009,91,10880
19449,79,9127
26181,90,47306
20830,14,32497
16422,19,26749
18445,24,34526
48231,70,8595
42478,28,30831
29082,47,30743
41409,19,40088
7499,15,42505
46826,79,47462
45113,62,10625
867,28,17634
43184,47,15944
2119,79,13940
2837,90,42086
23468,22,7953
704,90,8188
34314,90,6143
17680,83,31081
48219,13,33907
45499,91,33280
48681,22,6709
28329,22,29804
23981,21,19423
35015,47,2484
33629,19,12777
42852,15,48999
1106,24,34213
21350,20,17147
19413,79,36812
29561,44,10398
20044,83,46828
1096,15,18826
22390,15,46789
22711,51,29941
20004,44,38637
44999,24,47340
12110,44,41785
11304,13,38925
22604,32,547
47304,38,4721
6279,13,27503
17928,22,46567
13075,15,8174
44887,47,5202
36781,13,14925
10177,32,34121
6093,21,10468
40689,54,43903
20346,62,46223
19080,20,45836
49397,19,37354
20459,44,23787
29089,62,7540
37921,54,12929
7913,38,16478
25520,70,34228
41358,62,2379
14655,21,21724
14465,22,22995
43094,91,43097
39710,62,22321
3978,91,48587
31335,47,11729
13005,19,8606
32716,32,32285
46339,90,29107
9347,90,47801
33875,70,40926
3452,70,43507
43159,44,19669
22840,28,46570
27930,44,45493
10396,19,7799
1138,21,25187
27556,90,47666
32957,54,36492
38465,21,28604
40368,91,5277
35711,20,38731
43891,79,38158
9567,13,41226
35500,51,28569
22936,15,19604
17710,14,22934
21936,24,30020
24510,38,5598
35047,28,49422
30211,15,6064
14483,62,17188
5846,54,48075
38866,79,2642
31186,79,34655
17185,47,35438
2984,51,29843
46754,51,2558
49139,62,49145
40384,20,37229
13556,13,2995
9167,32,46409
19707,13,43379
44577,91,44510
20420,83,27105
37280,22,16685
31826,79,49620
1845,62,34615
23396,15,26943
40082,22,35091
49413,91,10642
27476,83,34471
28448,44,4708
22711,54,31646
42467,90,11194
28451,91,45426
4163,13,43185
9916,62,25487
47870,20,29381
1139,32,4719
29018,32,27440
46522,14,19080
24399,62,40182
7081,38,47790
42966,83,21353
31614,21,12579
40002,15,3132
2096,13,41016
3253,24,606
5122,22,44856
4883,54,40717
10630,14,26686
29174,14,1550
33763,15,3147
15231,21,9731
24840,32,41349
47236,38,28811
33062,70,4442
14844,15,34036
18741,14,42611
34205,21,8963
876,32,11274
2825,54,7714
21815,44,39519
27521,20,33357
19307,28,34562
41385,32,22639
40384,54,38632
262,91,2812
5238,28,45464
40817,28,22116
5253,70,5175
29068,70,35045
20010,91,9435
3406,22,1976
2334,22,34571
41566,90,7740
20688,62,47654
49970,90,40834
3882,38,36132
14181,21,49468
45624,90,21474
11112,20,30870
27947,20,18581
45468,19,6967
39073,79,5262
29848,79,49383
1563,14,28288
21453,13,28697
16039,28,40668
17246,28,35714
16278,28,18744
47600,62,5258
46400,14,32876
17500,79,15827
11318,91,48365
27947,15,7517
17740,21,38577
9163,44,23361
5755,32,27941
224,19,7705
10862,91,7791
3594,47,3311
28036,62,10676
28009,83,6090
38871,83,45171
11192,54,25899
530,13,11138
9898,54,1457
24121,22,13667
14836,14,36201
44959,62,28445
29992,47,41029
13502,19,18084
19783,62,18361
42636,22,10083
3455,47,6680
43714,20,37605
41655,51,48276
7092,62,9335
5525,15,575
13627,44,13035
31735,54,32713
48353,13,38840
49962,62,18187
49395,54,30417
19437,19,41567
10177,79,36820
42369,22,17929
6928,28,17370
28450,70,13133
2970,62,8465
29087,91,34066
13427,62,34084
37096,90,21451
33760,47,25401
31679,20,49476
23863,54,29433
26399,19,42701
1157,15,22102
9808,51,7500
33421,79,41321
13194,14,29282
19859,91,11000
13697,20,15628
29201,79,26207
2825,90,46534
47771,51,16396
29540,44,33660
26888,15,273
26220,22,16963
49524,19,27409
11389,44,7504
12062,70,23810
103,79,3061
43413,51,16744
44855,54,25611
4284,47,27132
41857,62,38320
46697,13,22004
23317,13,12527
33712,15,16532
11082,79,29097
10584,20,19918
43782,51,24704
6085,28,4593
15260,91,43345
46697,19,34072
44636,19,32208
40775,91,6441
48047,51,26609
42721,44,40788
9677,15,5307
28390,19,39985
14690,51,4290
2688,19,3790
40091,32,37960
14001,24,8568
43001,83,46778
3659,90,24028
1985,91,40927
27182,44,29576
34074,79,9019
4984,28,7627
25322,32,38221
37694,90,40534
42884,51,1023
13872,47,10864
48892,54,18073
26576,28,48686
32278,15,12010
15735,38,6583
9443,79,43328
47199,13,6574
19001,90,20765
35275,62,7823
28963,54,17115
47149,91,28311
31844,83,777
32307,44,46930
43599,62,92
19706,91,41917
33709,70,29680
4842,21,2660
23203,20,13689
34045,15,21930
39342,54,17773
